"subject" "activityName" "activity" "variable" "value"
"1312" "22" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.33682691
"1313" "23" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.214481808235294
"1314" "24" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.237498409152542
"1315" "25" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.217641282461538
"1316" "26" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.246169656181818
"1317" "27" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.229278659607843
"1318" "28" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.333223996666667
"1319" "29" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.227120125306122
"1320" "30" "WALKING_UPSTAIRS" "2" "tGravityAccmeanY" -0.226647292153846
"1321" "1" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.266610338979592
"1322" "2" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.325780100638298
"1323" "3" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.228829214285714
"1324" "4" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.0620852772955556
"1325" "5" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.0607578318319149
"1326" "6" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.214046334375
"1327" "7" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.12987167306383
"1328" "8" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.187610243421053
"1329" "9" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.0352304645104762
"1330" "10" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.0646160768947368
"1331" "11" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.200321942608696
"1332" "12" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.178702175434783
"1333" "13" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.211555112553191
"1334" "14" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.264254674666667
"1335" "15" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.167462317142857
"1336" "16" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.0584832676382979
"1337" "17" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.151077057652174
"1338" "18" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.225809125454545
"1339" "19" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.215018042307692
"1340" "20" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.277419718666667
"1341" "21" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.356673289555556
"1342" "22" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.222215179444444
"1343" "23" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.110028841648148
"1344" "24" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.128326710927273
"1345" "25" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.0724270175862069
"1346" "26" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.0799003729
"1347" "27" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.166938774772727
"1348" "28" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.235897105217391
"1349" "29" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.0760962952291667
"1350" "30" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanY" -0.126710371903226
"1351" "1" "SITTING" "4" "tGravityAccmeanY" 0.204411592680851
"1352" "2" "SITTING" "4" "tGravityAccmeanY" -0.105630024498783
"1353" "3" "SITTING" "4" "tGravityAccmeanY" 0.127303379245962
"1354" "4" "SITTING" "4" "tGravityAccmeanY" 0.211622539936894
"1355" "5" "SITTING" "4" "tGravityAccmeanY" 0.168445524
"1356" "6" "SITTING" "4" "tGravityAccmeanY" 0.0682628663363636
"1357" "7" "SITTING" "4" "tGravityAccmeanY" 0.00608846646041667
"1358" "8" "SITTING" "4" "tGravityAccmeanY" 0.240095117065217
"1359" "9" "SITTING" "4" "tGravityAccmeanY" -0.0414258228938
"1360" "10" "SITTING" "4" "tGravityAccmeanY" -0.041260775
"1361" "11" "SITTING" "4" "tGravityAccmeanY" 0.213716305739623
"1362" "12" "SITTING" "4" "tGravityAccmeanY" 0.0830509010823529
"1363" "13" "SITTING" "4" "tGravityAccmeanY" 0.101769752489796
"1364" "14" "SITTING" "4" "tGravityAccmeanY" -0.0364533962277778
"1365" "15" "SITTING" "4" "tGravityAccmeanY" 0.210849305016949
"1366" "16" "SITTING" "4" "tGravityAccmeanY" -0.086588253942029
"1367" "17" "SITTING" "4" "tGravityAccmeanY" -0.002814673171875
"1368" "18" "SITTING" "4" "tGravityAccmeanY" 0.12988647622807
"1369" "19" "SITTING" "4" "tGravityAccmeanY" 0.360343534657534
"1370" "20" "SITTING" "4" "tGravityAccmeanY" 0.0733385412878788
"1371" "21" "SITTING" "4" "tGravityAccmeanY" 0.0215206708823529
"1372" "22" "SITTING" "4" "tGravityAccmeanY" 0.208553884
"1373" "23" "SITTING" "4" "tGravityAccmeanY" 0.1217510625
"1374" "24" "SITTING" "4" "tGravityAccmeanY" 0.182254651955882
"1375" "25" "SITTING" "4" "tGravityAccmeanY" 0.208287142261538
"1376" "26" "SITTING" "4" "tGravityAccmeanY" 0.223105562025641
"1377" "27" "SITTING" "4" "tGravityAccmeanY" 0.212947021371429
"1378" "28" "SITTING" "4" "tGravityAccmeanY" -0.112596728361111
"1379" "29" "SITTING" "4" "tGravityAccmeanY" 0.1556594569
"1380" "30" "SITTING" "4" "tGravityAccmeanY" 0.114588392624871
"1381" "1" "STANDING" "5" "tGravityAccmeanY" -0.272983832264151
"1382" "2" "STANDING" "5" "tGravityAccmeanY" -0.370062696851852
"1383" "3" "STANDING" "5" "tGravityAccmeanY" -0.301735130327869
"1384" "4" "STANDING" "5" "tGravityAccmeanY" -0.0759009061071429
"1385" "5" "STANDING" "5" "tGravityAccmeanY" -0.03871012665
"1386" "6" "STANDING" "5" "tGravityAccmeanY" -0.230251036140351
"1387" "7" "STANDING" "5" "tGravityAccmeanY" -0.117607048924528
"1388" "8" "STANDING" "5" "tGravityAccmeanY" -0.0904603488214815
"1389" "9" "STANDING" "5" "tGravityAccmeanY" -0.010383816474
"1390" "10" "STANDING" "5" "tGravityAccmeanY" -0.0431597830454545
"1391" "11" "STANDING" "5" "tGravityAccmeanY" -0.173082704680851
"1392" "12" "STANDING" "5" "tGravityAccmeanY" -0.21886535557377
"1393" "13" "STANDING" "5" "tGravityAccmeanY" -0.239943146315789
"1394" "14" "STANDING" "5" "tGravityAccmeanY" -0.226692231166667
"1395" "15" "STANDING" "5" "tGravityAccmeanY" -0.164713175490566
"1396" "16" "STANDING" "5" "tGravityAccmeanY" -0.0578867045
"1397" "17" "STANDING" "5" "tGravityAccmeanY" -0.257486817948718
"1398" "18" "STANDING" "5" "tGravityAccmeanY" -0.204206320958904
"1399" "19" "STANDING" "5" "tGravityAccmeanY" -0.223897807808219
"1400" "20" "STANDING" "5" "tGravityAccmeanY" -0.305938716712329
"1401" "21" "STANDING" "5" "tGravityAccmeanY" -0.346155558876404
"1402" "22" "STANDING" "5" "tGravityAccmeanY" -0.226418773650794
"1403" "23" "STANDING" "5" "tGravityAccmeanY" -0.117401359697059
"1404" "24" "STANDING" "5" "tGravityAccmeanY" -0.145201300942029
"1405" "25" "STANDING" "5" "tGravityAccmeanY" -0.159316786486486
"1406" "26" "STANDING" "5" "tGravityAccmeanY" -0.140315421824324
"1407" "27" "STANDING" "5" "tGravityAccmeanY" -0.188504847375
"1408" "28" "STANDING" "5" "tGravityAccmeanY" -0.247656166582278
"1409" "29" "STANDING" "5" "tGravityAccmeanY" -0.05848715356
"1410" "30" "STANDING" "5" "tGravityAccmeanY" -0.100296804186441
"1411" "1" "LAYING" "6" "tGravityAccmeanY" 0.70554977346
"1412" "2" "LAYING" "6" "tGravityAccmeanY" 0.752536639375
"1413" "3" "LAYING" "6" "tGravityAccmeanY" 0.837032099677419
"1414" "4" "LAYING" "6" "tGravityAccmeanY" 0.915165104259259
"1415" "5" "LAYING" "6" "tGravityAccmeanY" 0.954890346153846
"1416" "6" "LAYING" "6" "tGravityAccmeanY" 0.956593814210526
"1417" "7" "LAYING" "6" "tGravityAccmeanY" 0.393444278076923
"1418" "8" "LAYING" "6" "tGravityAccmeanY" 0.589922434814815
"1419" "9" "LAYING" "6" "tGravityAccmeanY" -0.1191541962
"1420" "10" "LAYING" "6" "tGravityAccmeanY" -0.139297681034483
"1421" "11" "LAYING" "6" "tGravityAccmeanY" 0.943017941403509
"1422" "12" "LAYING" "6" "tGravityAccmeanY" 0.8033788345
"1423" "13" "LAYING" "6" "tGravityAccmeanY" 0.656400944354839
"1424" "14" "LAYING" "6" "tGravityAccmeanY" 0.48539692745098
"1425" "15" "LAYING" "6" "tGravityAccmeanY" 0.899242553055556
"1426" "16" "LAYING" "6" "tGravityAccmeanY" -0.0199270225714286
"1427" "17" "LAYING" "6" "tGravityAccmeanY" 0.658792072253521
"1428" "18" "LAYING" "6" "tGravityAccmeanY" 0.719755403692308
"1429" "19" "LAYING" "6" "tGravityAccmeanY" 0.725646622771084
"1430" "20" "LAYING" "6" "tGravityAccmeanY" 0.864882956617647
"1431" "21" "LAYING" "6" "tGravityAccmeanY" 0.599992678
"1432" "22" "LAYING" "6" "tGravityAccmeanY" 0.632484075694444
"1433" "23" "LAYING" "6" "tGravityAccmeanY" 0.438434067361111
"1434" "24" "LAYING" "6" "tGravityAccmeanY" 0.738430699305556
"1435" "25" "LAYING" "6" "tGravityAccmeanY" 0.620658919917808
"1436" "26" "LAYING" "6" "tGravityAccmeanY" 0.803015011578947
"1437" "27" "LAYING" "6" "tGravityAccmeanY" 0.567879494054054
"1438" "28" "LAYING" "6" "tGravityAccmeanY" 0.1440732745
"1439" "29" "LAYING" "6" "tGravityAccmeanY" 0.807535373478261
"1440" "30" "LAYING" "6" "tGravityAccmeanY" 0.732661247714286
"1441" "1" "WALKING" "1" "tGravityAccmeanZ" -0.068102864
"1442" "2" "WALKING" "1" "tGravityAccmeanZ" 0.0847270871186441
"1443" "3" "WALKING" "1" "tGravityAccmeanZ" -0.138107866258621
"1444" "4" "WALKING" "1" "tGravityAccmeanZ" 0.127764112666667
"1445" "5" "WALKING" "1" "tGravityAccmeanZ" 0.00247623628392857
"1446" "6" "WALKING" "1" "tGravityAccmeanZ" 0.0331888826842105
"1447" "7" "WALKING" "1" "tGravityAccmeanZ" -0.160846924029807
"1448" "8" "WALKING" "1" "tGravityAccmeanZ" -0.186267836962021
"1449" "9" "WALKING" "1" "tGravityAccmeanZ" -0.115856121080385
"1450" "10" "WALKING" "1" "tGravityAccmeanZ" 0.0549276242264151
"1451" "11" "WALKING" "1" "tGravityAccmeanZ" 0.134053215101695
"1452" "12" "WALKING" "1" "tGravityAccmeanZ" -0.03608428788
"1453" "13" "WALKING" "1" "tGravityAccmeanZ" -0.131299718666667
"1454" "14" "WALKING" "1" "tGravityAccmeanZ" -0.422495268474576
"1455" "15" "WALKING" "1" "tGravityAccmeanZ" 0.0757356734814815
"1456" "16" "WALKING" "1" "tGravityAccmeanZ" -0.217351194313725
"1457" "17" "WALKING" "1" "tGravityAccmeanZ" -0.190265949622951
"1458" "18" "WALKING" "1" "tGravityAccmeanZ" -0.0609313415892857
"1459" "19" "WALKING" "1" "tGravityAccmeanZ" -0.0898428797307692
"1460" "20" "WALKING" "1" "tGravityAccmeanZ" -0.035130214
"1461" "21" "WALKING" "1" "tGravityAccmeanZ" -0.220947960192308
"1462" "22" "WALKING" "1" "tGravityAccmeanZ" 0.0233780056086957
"1463" "23" "WALKING" "1" "tGravityAccmeanZ" -0.160763360338983
"1464" "24" "WALKING" "1" "tGravityAccmeanZ" -0.140910029827586
"1465" "25" "WALKING" "1" "tGravityAccmeanZ" 0.188416273486486
"1466" "26" "WALKING" "1" "tGravityAccmeanZ" 0.108738699508475
"1467" "27" "WALKING" "1" "tGravityAccmeanZ" -0.126210937305263
"1468" "28" "WALKING" "1" "tGravityAccmeanZ" -0.125912861222222
"1469" "29" "WALKING" "1" "tGravityAccmeanZ" 0.0955792142264151
"1470" "30" "WALKING" "1" "tGravityAccmeanZ" -0.00392556384476923
"1471" "1" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.075402939754717
"1472" "2" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.195888238891667
"1473" "3" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.162943955254237
"1474" "4" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" 0.0841675382884615
"1475" "5" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.0232035364248936
"1476" "6" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.0184608964392157
"1477" "7" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.403599709607843
"1478" "8" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.192306960631707
"1479" "9" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.266009866857143
"1480" "10" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" 0.0227527702016383
"1481" "11" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" 0.146633747092593
"1482" "12" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.0702503820961538
"1483" "13" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.207507170584727
"1484" "14" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.49508872037037
"1485" "15" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" 0.0811803405
"1486" "16" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.379059698039216
"1487" "17" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.298171464166667
"1488" "18" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.106112549189655
"1489" "19" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.2210087627
"1490" "20" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.130117634791765
"1491" "21" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.309735038510638
"1492" "22" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.0957978990316667
"1493" "23" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.35593445
"1494" "24" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.227134869152542
"1495" "25" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" 0.108230986684615
"1496" "26" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.00199310572363636
"1497" "27" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.294642640196078
"1498" "28" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.265207858431373
"1499" "29" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" 0.0443786011771429
"1500" "30" "WALKING_UPSTAIRS" "2" "tGravityAccmeanZ" -0.0221401100714154
"1501" "1" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.0621199585938775
"1502" "2" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.0438890162723404
"1503" "3" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.102352758040816
"1504" "4" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.148714808888889
"1505" "5" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.0216777910246191
"1506" "6" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.00307981704708333
"1507" "7" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.154935538544681
"1508" "8" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.141817934963684
"1509" "9" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.082276174942619
"1510" "10" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.0418715409263158
"1511" "11" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.132371684891304
"1512" "12" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.0561050624630435
"1513" "13" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.0950820341687234
"1514" "14" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.392555882222222
"1515" "15" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.0788822410992857
"1516" "16" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.225382496382979
"1517" "17" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.160962985956522
"1518" "18" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.0493636733454545
"1519" "19" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.126146868942821
"1520" "20" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.0282591579777778
"1521" "21" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.187870253333333
"1522" "22" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.0412987957222222
"1523" "23" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.153671532259259
"1524" "24" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.140123155018182
"1525" "25" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.21879595837931
"1526" "26" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.1539063202
"1527" "27" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.140047614122727
"1528" "28" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" -0.121477255782609
"1529" "29" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.0919650454166667
"1530" "30" "WALKING_DOWNSTAIRS" "3" "tGravityAccmeanZ" 0.0288081674653226
"1531" "1" "SITTING" "4" "tGravityAccmeanZ" 0.332043702765957
"1532" "2" "SITTING" "4" "tGravityAccmeanZ" 0.19872676876087
"1533" "3" "SITTING" "4" "tGravityAccmeanZ" 0.139020582461538
"1534" "4" "SITTING" "4" "tGravityAccmeanZ" 0.11012048108
"1535" "5" "SITTING" "4" "tGravityAccmeanZ" 0.143006857611364
"1536" "6" "SITTING" "4" "tGravityAccmeanZ" 0.0695219657167273
"1537" "7" "SITTING" "4" "tGravityAccmeanZ" 0.0649636250354167
"1538" "8" "SITTING" "4" "tGravityAccmeanZ" 0.263895185521739
"1539" "9" "SITTING" "4" "tGravityAccmeanZ" 0.085263099144
"1540" "10" "SITTING" "4" "tGravityAccmeanZ" 0.20253457287037
"1541" "11" "SITTING" "4" "tGravityAccmeanZ" 0.188531695981132
"1542" "12" "SITTING" "4" "tGravityAccmeanZ" 0.0885640696078431
"1543" "13" "SITTING" "4" "tGravityAccmeanZ" 0.0757773858163265
"1544" "14" "SITTING" "4" "tGravityAccmeanZ" -0.0945970534814815
"1545" "15" "SITTING" "4" "tGravityAccmeanZ" 0.00281565980440678
"1546" "16" "SITTING" "4" "tGravityAccmeanZ" 0.0892682200463768
"1547" "17" "SITTING" "4" "tGravityAccmeanZ" -0.135803881679687
"1548" "18" "SITTING" "4" "tGravityAccmeanZ" 0.161877417894737
"1549" "19" "SITTING" "4" "tGravityAccmeanZ" 0.489126594657534
"1550" "20" "SITTING" "4" "tGravityAccmeanZ" 0.151679135228788
"1551" "21" "SITTING" "4" "tGravityAccmeanZ" -0.0567766060705882
"1552" "22" "SITTING" "4" "tGravityAccmeanZ" 0.315551492322581
"1553" "23" "SITTING" "4" "tGravityAccmeanZ" 0.0630111556279412
"1554" "24" "SITTING" "4" "tGravityAccmeanZ" 0.109559621020588
"1555" "25" "SITTING" "4" "tGravityAccmeanZ" 0.167140956385077
"1556" "26" "SITTING" "4" "tGravityAccmeanZ" 0.314387627435897
"1557" "27" "SITTING" "4" "tGravityAccmeanZ" 0.276417431042857
"1558" "28" "SITTING" "4" "tGravityAccmeanZ" 0.135402566816667
"1559" "29" "SITTING" "4" "tGravityAccmeanZ" 0.286256063666667
"1560" "30" "SITTING" "4" "tGravityAccmeanZ" 0.34476602
"1561" "1" "STANDING" "5" "tGravityAccmeanZ" 0.0134905823226415
"1562" "2" "STANDING" "5" "tGravityAccmeanZ" 0.129747161222222
"1563" "3" "STANDING" "5" "tGravityAccmeanZ" 0.024763106752459
"1564" "4" "STANDING" "5" "tGravityAccmeanZ" 0.166893825946429
"1565" "5" "STANDING" "5" "tGravityAccmeanZ" 0.138638436607143
"1566" "6" "STANDING" "5" "tGravityAccmeanZ" 0.0139193473596491
"1567" "7" "STANDING" "5" "tGravityAccmeanZ" -0.0516573721320755
"1568" "8" "STANDING" "5" "tGravityAccmeanZ" -0.0979392024814815
"1569" "9" "STANDING" "5" "tGravityAccmeanZ" 0.00914769235555555
"1570" "10" "STANDING" "5" "tGravityAccmeanZ" 0.0346980210431818
"1571" "11" "STANDING" "5" "tGravityAccmeanZ" 0.127198423404255
"1572" "12" "STANDING" "5" "tGravityAccmeanZ" -0.0395382767304918
"1573" "13" "STANDING" "5" "tGravityAccmeanZ" -0.0524856614035088
"1574" "14" "STANDING" "5" "tGravityAccmeanZ" -0.338174888666667
"1575" "15" "STANDING" "5" "tGravityAccmeanZ" 0.0645975994528302
"1576" "16" "STANDING" "5" "tGravityAccmeanZ" -0.166737468166667
"1577" "17" "STANDING" "5" "tGravityAccmeanZ" -0.202687757012821
"1578" "18" "STANDING" "5" "tGravityAccmeanZ" -0.0485767106575342
"1579" "19" "STANDING" "5" "tGravityAccmeanZ" 0.130643717849315
"1580" "20" "STANDING" "5" "tGravityAccmeanZ" 0.0708655286023288
"1581" "21" "STANDING" "5" "tGravityAccmeanZ" -0.207685689775281
"1582" "22" "STANDING" "5" "tGravityAccmeanZ" 0.0323824977714286
"1583" "23" "STANDING" "5" "tGravityAccmeanZ" -0.223631180906765
"1584" "24" "STANDING" "5" "tGravityAccmeanZ" -0.0530585403536232
"1585" "25" "STANDING" "5" "tGravityAccmeanZ" 0.201182106486486
"1586" "26" "STANDING" "5" "tGravityAccmeanZ" 0.0884142682297297
"1587" "27" "STANDING" "5" "tGravityAccmeanZ" -0.00557416876082625
"1588" "28" "STANDING" "5" "tGravityAccmeanZ" -0.0385830501632911
"1589" "29" "STANDING" "5" "tGravityAccmeanZ" 0.0316145849747692
"1590" "30" "STANDING" "5" "tGravityAccmeanZ" 0.0243044362542373
"1591" "1" "LAYING" "6" "tGravityAccmeanZ" 0.4458177198
"1592" "2" "LAYING" "6" "tGravityAccmeanZ" 0.646834879583333
"1593" "3" "LAYING" "6" "tGravityAccmeanZ" 0.48870318516129
"1594" "4" "LAYING" "6" "tGravityAccmeanZ" 0.341531310555556
"1595" "5" "LAYING" "6" "tGravityAccmeanZ" 0.263644691923077
"1596" "6" "LAYING" "6" "tGravityAccmeanZ" 0.175867709021053
"1597" "7" "LAYING" "6" "tGravityAccmeanZ" 0.907537823461538
"1598" "8" "LAYING" "6" "tGravityAccmeanZ" 0.719831539259259
"1599" "9" "LAYING" "6" "tGravityAccmeanZ" 0.9578730416
"1600" "10" "LAYING" "6" "tGravityAccmeanZ" -0.031121624137931
"1601" "11" "LAYING" "6" "tGravityAccmeanZ" 0.112620189964912
"1602" "12" "LAYING" "6" "tGravityAccmeanZ" 0.2750431984
"1603" "13" "LAYING" "6" "tGravityAccmeanZ" 0.598884988709677
"1604" "14" "LAYING" "6" "tGravityAccmeanZ" 0.83656291
"1605" "15" "LAYING" "6" "tGravityAccmeanZ" -0.0369192905555556
"1606" "16" "LAYING" "6" "tGravityAccmeanZ" 0.893884468571429
"1607" "17" "LAYING" "6" "tGravityAccmeanZ" 0.722657502112676
"1608" "18" "LAYING" "6" "tGravityAccmeanZ" 0.605495317692308
"1609" "19" "LAYING" "6" "tGravityAccmeanZ" 0.68762385253012
"1610" "20" "LAYING" "6" "tGravityAccmeanZ" 0.477573305
"1611" "21" "LAYING" "6" "tGravityAccmeanZ" 0.788251027111111
"1612" "22" "LAYING" "6" "tGravityAccmeanZ" 0.771903907083333
"1613" "23" "LAYING" "6" "tGravityAccmeanZ" 0.918782825277778
"1614" "24" "LAYING" "6" "tGravityAccmeanZ" 0.683839909722222
"1615" "25" "LAYING" "6" "tGravityAccmeanZ" 0.526353818315068
"1616" "26" "LAYING" "6" "tGravityAccmeanZ" 0.614523405921053
"1617" "27" "LAYING" "6" "tGravityAccmeanZ" 0.84539238027027
"1618" "28" "LAYING" "6" "tGravityAccmeanZ" 0.0157570025
"1619" "29" "LAYING" "6" "tGravityAccmeanZ" 0.590452224057971
"1620" "30" "LAYING" "6" "tGravityAccmeanZ" 0.681459210714286
"1621" "1" "WALKING" "1" "tGravityAccstdX" -0.976609642526316
"1622" "2" "WALKING" "1" "tGravityAccstdX" -0.972693201355932
"1623" "3" "WALKING" "1" "tGravityAccstdX" -0.97777159137931
"1624" "4" "WALKING" "1" "tGravityAccstdX" -0.983826494833333
"1625" "5" "WALKING" "1" "tGravityAccstdX" -0.979348381428571
"1626" "6" "WALKING" "1" "tGravityAccstdX" -0.977779896491228
"1627" "7" "WALKING" "1" "tGravityAccstdX" -0.979851271403509
"1628" "8" "WALKING" "1" "tGravityAccstdX" -0.974752050208333
"1629" "9" "WALKING" "1" "tGravityAccstdX" -0.980971973653846
"1630" "10" "WALKING" "1" "tGravityAccstdX" -0.974435158113208
"1631" "11" "WALKING" "1" "tGravityAccstdX" -0.98110101440678
"1632" "12" "WALKING" "1" "tGravityAccstdX" -0.97911312
"1633" "13" "WALKING" "1" "tGravityAccstdX" -0.97254492245614
"1634" "14" "WALKING" "1" "tGravityAccstdX" -0.974816884237288
"1635" "15" "WALKING" "1" "tGravityAccstdX" -0.978397287962963
"1636" "16" "WALKING" "1" "tGravityAccstdX" -0.982469595490196
"1637" "17" "WALKING" "1" "tGravityAccstdX" -0.980983351639344
"1638" "18" "WALKING" "1" "tGravityAccstdX" -0.983010882678571
"1639" "19" "WALKING" "1" "tGravityAccstdX" -0.9698614625
"1640" "20" "WALKING" "1" "tGravityAccstdX" -0.970327266470588
"1641" "21" "WALKING" "1" "tGravityAccstdX" -0.969576355384615
"1642" "22" "WALKING" "1" "tGravityAccstdX" -0.969643448043478
"1643" "23" "WALKING" "1" "tGravityAccstdX" -0.977230903898305
"1644" "24" "WALKING" "1" "tGravityAccstdX" -0.983132400344828
"1645" "25" "WALKING" "1" "tGravityAccstdX" -0.979499263243243
"1646" "26" "WALKING" "1" "tGravityAccstdX" -0.980055651016949
"1647" "27" "WALKING" "1" "tGravityAccstdX" -0.979866136842105
"1648" "28" "WALKING" "1" "tGravityAccstdX" -0.976693902592593
"1649" "29" "WALKING" "1" "tGravityAccstdX" -0.978253538867925
"1650" "30" "WALKING" "1" "tGravityAccstdX" -0.979752466923077
"1651" "1" "WALKING_UPSTAIRS" "2" "tGravityAccstdX" -0.956367027924528
"1652" "2" "WALKING_UPSTAIRS" "2" "tGravityAccstdX" -0.934407739791667
"1653" "3" "WALKING_UPSTAIRS" "2" "tGravityAccstdX" -0.944040819322034
